FileName,width,height,encoder,encQuality,bpp,encTimeSeconds,ssimulacra2
PXL_20240315_171208655.png,2252,3004,guetzli,96,4.83839191320985873187,1363.967,86.74690481
PXL_20240315_171208655.png,2252,3004,mozjpeg,20,.30161442528966706321,0.841,12.80319987
LOZLA_Wallpaper_A_[3840x2160].png,3840,2160,mozjpeg,20,.25702449845679012345,1.086,21.89274284
konosuba-megumin1.png,1240,1754,mozjpeg,25,.62320962224592636186,0.388,9.26205802
Nikon-D3500-Shotkit.png,3004,2004,mozjpeg,25,.30524835814389862086,0.718,11.43096354
GenshinImpact-Halloween.png,2000,1125,mozjpeg,30,.40915911111111111111,0.344,42.67762764
SenkoFox.png,1024,1024,mozjpeg,30,.43531036376953125000,0.159,47.05892416
PXL_20240315_171208655.png,2252,3004,mozjpeg,25,.36882025860132020538,0.926,24.52840064
Laputa_Castle_In_The_Sky_BD_JP_2014_Remux.png,1920,1080,mozjpeg,30,.32685570987654320987,0.281,45.21497314
LOZLA_Wallpaper_A_[3840x2160].png,3840,2160,mozjpeg,25,.31291570216049382716,1.146,32.26789523
GenshinImpact-Halloween.png,2000,1125,mozjpeg,35,.46002133333333333333,0.339,48.46267772
konosuba-megumin1.png,1240,1754,mozjpeg,30,.71474601831757825431,0.385,13.75679790
Laputa_Castle_In_The_Sky_BD_JP_2014_Remux.png,1920,1080,mozjpeg,35,.37575231481481481481,0.291,51.95381220
Nikon-D3500-Shotkit.png,3004,2004,mozjpeg,30,.37502225907705228690,0.810,19.22691647
SenkoFox.png,1024,1024,mozjpeg,35,.49093627929687500000,0.189,52.47210566
PXL_20240315_171208655.png,2252,3004,mozjpeg,30,.43321515658222429300,0.966,32.49271187
LOZLA_Wallpaper_A_[3840x2160].png,3840,2160,mozjpeg,30,.36279417438271604938,1.166,38.97522930
konosuba-megumin1.png,1240,1754,mozjpeg,35,.80229889285320189796,0.429,17.28947208
GenshinImpact-Halloween.png,2000,1125,mozjpeg,40,.50969955555555555555,0.394,52.98841506
Laputa_Castle_In_The_Sky_BD_JP_2014_Remux.png,1920,1080,mozjpeg,40,.41881558641975308641,0.299,56.63128798
