FileName,width,height,encoder,encQuality,bpp,encTimeSeconds,ssimulacra2
Nikon-D3500-Shotkit.png,3004,2004,mozjpeg+ECT,85,2.63270529513542821148,4.451,67.92901852
LOZLA_Wallpaper_A_[3840x2160].png,3840,2160,mozjpeg+ECT,85,1.51484182098765432098,3.851,75.03918832
GenshinImpact-Halloween.png,2000,1125,mozjpeg+ECT,95,3.60660266666666666666,2.009,88.33037307
konosuba-megumin1.png,1240,1754,mozjpeg+ECT,90,4.46794055982638761172,2.605,80.50977317
PXL_20240315_171208655.png,2252,3004,mozjpeg+ECT,85,1.98419277552960765160,3.692,75.62650584
SenkoFox.png,1024,1024,mozjpeg+ECT,95,3.53366851806640625000,1.019,89.01992493
Laputa_Castle_In_The_Sky_BD_JP_2014_Remux.png,1920,1080,mozjpeg+ECT,95,2.78482638888888888888,1.665,91.34040312
GenshinImpact-Halloween.png,2000,1125,cjpegTurbo+ECT,10,.23811555555555555555,.179,-11.92421550
konosuba-megumin1.png,1240,1754,mozjpeg+ECT,95,6.12224224813329900320,3.361,86.94643483
SenkoFox.png,1024,1024,mozjpeg+ECT,100,8.61901092529296875000,2.155,94.51272719
Laputa_Castle_In_The_Sky_BD_JP_2014_Remux.png,1920,1080,cjpegTurbo+ECT,10,.18119598765432098765,.177,-10.54382198
Laputa_Castle_In_The_Sky_BD_JP_2014_Remux.png,1920,1080,mozjpeg+ECT,100,6.38463348765432098765,3.596,94.11839994
LOZLA_Wallpaper_A_[3840x2160].png,3840,2160,cjpegTurbo+ECT,10,.19246913580246913580,.627,-16.28903103
LOZLA_Wallpaper_A_[3840x2160].png,3840,2160,mozjpeg+ECT,90,2.70280960648148148148,6.257,83.22945710
GenshinImpact-Halloween.png,2000,1125,mozjpeg+ECT,100,8.92072533333333333333,4.832,93.92473951
Nikon-D3500-Shotkit.png,3004,2004,mozjpeg+ECT,90,5.17963141626201657935,7.652,77.32708641
SenkoFox.png,1024,1024,cjpegTurbo+ECT,10,.25238037109375000000,.111,-4.48836113
Nikon-D3500-Shotkit.png,3004,2004,cjpegTurbo+ECT,10,.19319948651299265649,.444,-32.61613516
konosuba-megumin1.png,1240,1754,cjpegTurbo+ECT,10,.40295729576635892154,.226,-16.37505333
PXL_20240315_171208655.png,2252,3004,mozjpeg+ECT,90,3.68797435272803816344,5.935,82.08474055
GenshinImpact-Halloween.png,2000,1125,cjpegTurbo+ECT,15,.33074844444444444444,.182,15.53321530
Laputa_Castle_In_The_Sky_BD_JP_2014_Remux.png,1920,1080,cjpegTurbo+ECT,15,.25776620370370370370,.174,16.70295256
PXL_20240315_171208655.png,2252,3004,cjpegTurbo+ECT,10,.25142911878300809104,.465,-23.33813404
konosuba-megumin1.png,1240,1754,mozjpeg+ECT,100,11.73700297936513774965,6.510,93.62432980
SenkoFox.png,1024,1024,cjpegTurbo+ECT,15,.34853363037109375000,.088,23.84374325
konosuba-megumin1.png,1240,1754,cjpegTurbo+ECT,15,.54476036340898223415,.206,-1.92848354
GenshinImpact-Halloween.png,2000,1125,cjpegTurbo+ECT,20,.40834133333333333333,.203,30.69971303
Nikon-D3500-Shotkit.png,3004,2004,cjpegTurbo+ECT,15,.30038458369545861672,.565,-8.20400568
LOZLA_Wallpaper_A_[3840x2160].png,3840,2160,cjpegTurbo+ECT,15,.26759934413580246913,.670,9.74664199
Laputa_Castle_In_The_Sky_BD_JP_2014_Remux.png,1920,1080,cjpegTurbo+ECT,20,.32739583333333333333,.154,33.84636181
SenkoFox.png,1024,1024,cjpegTurbo+ECT,20,.43155670166015625000,.102,37.71431523
LOZLA_Wallpaper_A_[3840x2160].png,3840,2160,mozjpeg+ECT,95,3.91225019290123456790,7.806,86.61236599
PXL_20240315_171208655.png,2252,3004,cjpegTurbo+ECT,15,.35923919084796352051,.530,5.77814634
konosuba-megumin1.png,1240,1754,cjpegTurbo+ECT,20,.65976753595468422407,.249,7.53521237
Laputa_Castle_In_The_Sky_BD_JP_2014_Remux.png,1920,1080,cjpegTurbo+ECT,25,.39504243827160493827,.191,44.41269106
LOZLA_Wallpaper_A_[3840x2160].png,3840,2160,cjpegTurbo+ECT,20,.33237557870370370370,.675,25.06991956
GenshinImpact-Halloween.png,2000,1125,cjpegTurbo+ECT,25,.48029155555555555555,.198,41.38269901
Nikon-D3500-Shotkit.png,3004,2004,cjpegTurbo+ECT,20,.40419294566658959045,.488,8.72162080
SenkoFox.png,1024,1024,cjpegTurbo+ECT,25,.50936889648437500000,.089,46.44701656
Nikon-D3500-Shotkit.png,3004,2004,mozjpeg+ECT,95,7.59100706709085158577,11.750,85.42858562
PXL_20240315_171208655.png,2252,3004,mozjpeg+ECT,95,5.56184175983236087821,8.266,86.75609030
PXL_20240315_171208655.png,2252,3004,cjpegTurbo+ECT,20,.45022031016075664655,.530,21.86204834
konosuba-megumin1.png,1240,1754,cjpegTurbo+ECT,25,.76432853937543678964,.273,14.18943366
Nikon-D3500-Shotkit.png,3004,2004,cjpegTurbo+ECT,25,.50659134460772197283,.519,20.29917218
GenshinImpact-Halloween.png,2000,1125,cjpegTurbo+ECT,30,.54465777777777777777,.200,47.84455335
LOZLA_Wallpaper_A_[3840x2160].png,3840,2160,cjpegTurbo+ECT,25,.39219810956790123456,.678,34.57287590
SenkoFox.png,1024,1024,cjpegTurbo+ECT,30,.57781219482421875000,.095,53.56459509
Laputa_Castle_In_The_Sky_BD_JP_2014_Remux.png,1920,1080,cjpegTurbo+ECT,30,.45484182098765432098,.176,52.35803124
konosuba-megumin1.png,1240,1754,cjpegTurbo+ECT,30,.85976017949755397800,.297,18.81049565
PXL_20240315_171208655.png,2252,3004,cjpegTurbo+ECT,25,.53520705370932303405,.558,32.86455933
GenshinImpact-Halloween.png,2000,1125,cjpegTurbo+ECT,35,.60736355555555555555,.205,52.93726693
Laputa_Castle_In_The_Sky_BD_JP_2014_Remux.png,1920,1080,cjpegTurbo+ECT,35,.51349922839506172839,.186,58.08329098
Nikon-D3500-Shotkit.png,3004,2004,cjpegTurbo+ECT,30,.60174590898097280804,.580,27.61498251
SenkoFox.png,1024,1024,cjpegTurbo+ECT,35,.64240264892578125000,.100,57.80258043
